"Institution ID","Institution","Game Date","Uniform Number","Last Name","First Name","Rushing","","","","","Passing","","","","","","Total Off.","","Receiving","","","Pass Int","","","Fumble Ret","","","Punting","","Punt Ret","","","KO Ret","","","Total TD","Off xpts","","","","Def xpts","","","","FG","","Saf","Points"
"","","","","","","Rushes","Gain","Loss","Net","TD","Att","Cmp","Int","Yards","TD","Conv","Plays","Yards","No.","Yards","TD","No.","Yards","TD","No.","Yards","TD","No.","Yards","No.","Yards","TD","No.","Yards","TD","","Kicks Att","Kicks Made","R/P Att","R/P Made","Kicks Att","Kicks Made","Int/Fum Att","Int/Fum Made","Att","Made"
"721","Air Force","10/08/11","20","STRICKLAND","DONTAE","2","18","0","18","0","","","","","","","2","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/22/11","20","STRICKLAND","DONTAE","3","28","0","28","0","","","","","","","3","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/29/11","20","STRICKLAND","DONTAE","1","17","0","17","0","","","","","","","1","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","11/19/11","20","STRICKLAND","DONTAE","2","20","0","20","0","","","","","","","2","20","1","25","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"721","Air Force","11/26/11","20","STRICKLAND","DONTAE","","","","","","","","","","","","0","0","1","8","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","09/24/11","8A","TIPTON","TUCKER","1","5","0","5","0","","","","","","","1","5","","","","","","","","","","1","15","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/08/11","8A","TIPTON","TUCKER","","","","","","2","2","0","24","0","","2","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","09/03/11","15","WARZEKA","JOHNATHAN","1","9","0","9","0","","","","","","","1","9","1","22","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","09/10/11","15","WARZEKA","JOHNATHAN","2","23","0","23","0","1","1","0","32","1","","3","55","2","18","0","","","","","","","","","","","","3","60","0","","","","","","","","","","","","","0"
"721","Air Force","09/24/11","15","WARZEKA","JOHNATHAN","3","12","0","12","0","","","","","","","3","12","1","34","1","","","","","","","","","","","","2","34","0","1","","","","","","","","","","","","6"
"721","Air Force","10/01/11","15","WARZEKA","JOHNATHAN","2","10","0","10","0","","","","","","","2","10","2","13","0","","","","","","","","","","","","5","121","0","","","","","","","","","","","","","0"
"721","Air Force","10/08/11","15","WARZEKA","JOHNATHAN","3","3","1","2","0","","","","","","","3","2","6","71","0","","","","","","","","","","","","3","55","0","","","","","","","","","","","","","0"
"721","Air Force","10/13/11","15","WARZEKA","JOHNATHAN","1","0","4","-4","0","","","","","","","1","-4","7","96","2","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"721","Air Force","10/22/11","15","WARZEKA","JOHNATHAN","3","40","2","38","0","1","0","0","0","0","","4","38","2","12","0","","","","","","","","","","","","3","52","0","","","","","","","","","","","","","0"
"721","Air Force","10/29/11","15","WARZEKA","JOHNATHAN","1","0","3","-3","0","","","","","","","1","-3","1","9","0","","","","","","","","","","","","1","26","0","","","","","","","","","","","","","0"
"721","Air Force","11/05/11","15","WARZEKA","JOHNATHAN","1","1","0","1","0","","","","","","","1","1","2","52","0","","","","","","","","","","","","2","44","0","","","","","","","","","","","","","0"
"721","Air Force","11/12/11","15","WARZEKA","JOHNATHAN","","","","","","","","","","","","0","0","1","5","0","","","","","","","","","","","","2","51","0","","","","","","","","","","","","","0"
"721","Air Force","11/19/11","15","WARZEKA","JOHNATHAN","2","12","0","12","0","","","","","","","2","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","11/26/11","15","WARZEKA","JOHNATHAN","3","49","0","49","0","","","","","","","3","49","3","60","0","","","","","","","","","","","","1","28","0","","","","","","","","","","","","","0"
"721","Air Force","10/29/11","4","WOODING","ANTHONY","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","09/03/11","5","WRIGHT","ANTHONY","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","11/05/11","5","WRIGHT","ANTHONY","","","","","","","","","","","","0","0","","","","","","","","","","","","1","6","0","","","","","","","","","","","","","","","","0"
"721","Air Force","11/26/11","5","WRIGHT","ANTHONY","","","","","","","","","","","","0","0","","","","","","","","","","","","1","1","0","","","","","","","","","","","","","","","","0"
"5","Akron","09/17/11","2","ALEXANDER","BRODERICK","1","7","0","7","0","","","","","","","1","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","09/24/11","2","ALEXANDER","BRODERICK","10","49","3","46","0","","","","","","","10","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","10/22/11","2","ALEXANDER","BRODERICK","","","","","","","","","","","","0","0","1","22","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","10/29/11","2","ALEXANDER","BRODERICK","2","7","0","7","0","","","","","","","2","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","11/03/11","2","ALEXANDER","BRODERICK","8","39","0","39","0","","","","","","","8","39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","11/12/11","2","ALEXANDER","BRODERICK","9","26","7","19","0","","","","","","","9","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","11/19/11","2","ALEXANDER","BRODERICK","8","32","1","31","0","","","","","","","8","31","2","7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","11/25/11","2","ALEXANDER","BRODERICK","10","48","1","47","0","","","","","","","10","47","1","8","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","09/10/11","40","BAILEY","AUSTIN","","","","","","","","","","","","0","0","1","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","09/03/11","20","BOSTICK","KARL","3","5","2","3","0","","","","","","","3","3","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","09/10/11","20","BOSTICK","KARL","2","7","0","7","0","","","","","","","2","7","1","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","09/17/11","20","BOSTICK","KARL","2","4","1","3","0","","","","","","","2","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","09/24/11","20","BOSTICK","KARL","9","46","1","45","1","","","","","","","9","45","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"5","Akron","10/08/11","20","BOSTICK","KARL","7","19","7","12","0","","","","","","","7","12","2","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","10/22/11","20","BOSTICK","KARL","1","5","0","5","0","","","","","","","1","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","11/12/11","20","BOSTICK","KARL","2","1","1","0","0","","","","","","","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","11/19/11","20","BOSTICK","KARL","1","7","0","7","0","","","","","","","1","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","09/03/11","8A","CAMPBELL","ZACK","","","","","","","","","","","","0","0","","","","","","","","","","10","442","","","","","","","","","","","","","","","","","","","0"
"5","Akron","09/10/11","8A","CAMPBELL","ZACK","","","","","","","","","","","","0","0","","","","","","","","","","6","219","","","","","","","","","","","","","","","","","","","0"
"5","Akron","09/17/11","8A","CAMPBELL","ZACK","","","","","","","","","","","","0","0","","","","","","","","","","4","161","","","","","","","","","","","","","","","","","","","0"
"5","Akron","10/01/11","8A","CAMPBELL","ZACK","","","","","","","","","","","","0","0","","","","","","","","","","5","162","","","","","","","","","","","","","","","","","","","0"
"5","Akron","10/08/11","8A","CAMPBELL","ZACK","","","","","","","","","","","","0","0","","","","","","","","","","6","283","","","","","","","","","","","","","","","","","","","0"
"5","Akron","10/22/11","8A","CAMPBELL","ZACK","","","","","","","","","","","","0","0","","","","","","","","","","7","271","","","","","","","","","","","","","","","","","","","0"
"5","Akron","10/29/11","8A","CAMPBELL","ZACK","","","","","","","","","","","","0","0","","","","","","","","","","8","305","","","","","","","","","","","","","","","","","","","0"
"5","Akron","11/03/11","8A","CAMPBELL","ZACK","","","","","","","","","","","","0","0","","","","","","","","","","8","302","","","","","","","","","","","","","","","","","","","0"
"5","Akron","11/12/11","8A","CAMPBELL","ZACK","","","","","","","","","","","","0","0","","","","","","","","","","7","226","","","","","","","","","","","","","","","","","","","0"
"5","Akron","11/19/11","8A","CAMPBELL","ZACK","","","","","","","","","","","","0","0","","","","","","","","","","7","246","","","","","","","","","","","","","","","","","","","0"
"5","Akron","11/25/11","8A","CAMPBELL","ZACK","","","","","","","","","","","","0","0","","","","","","","","","","9","319","","","","","","","","","","","","","","","","","","","0"
"5","Akron","10/22/11","58","CAPONI","NICO","","","","","","","","","","","","0","0","","","","","","","1","30","0","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","09/03/11","44","CHISHOLM","JAWON","13","33","7","26","0","","","","","","","13","26","3","10","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","09/10/11","44","CHISHOLM","JAWON","12","63","0","63","0","","","","","","","12","63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","09/17/11","44","CHISHOLM","JAWON","25","134","1","133","0","","","","","","","25","133","1","14","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","09/24/11","44","CHISHOLM","JAWON","27","194","6","188","1","","","","","","","27","188","1","9","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"5","Akron","10/01/11","44","CHISHOLM","JAWON","25","131","9","122","1","1","1","0","8","1","","26","130","1","5","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"5","Akron","10/08/11","44","CHISHOLM","JAWON","12","48","5","43","1","","","","","","","12","43","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"5","Akron","10/22/11","44","CHISHOLM","JAWON","21","61","13","48","0","","","","","","","21","48","2","25","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","10/29/11","44","CHISHOLM","JAWON","19","131","1","130","1","","","","","","","19","130","1","3","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"5","Akron","11/03/11","44","CHISHOLM","JAWON","20","68","2","66","0","","","","","","","20","66","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","11/12/11","44","CHISHOLM","JAWON","9","26","0","26","0","1","0","0","0","0","","10","26","2","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","11/19/11","44","CHISHOLM","JAWON","15","45","5","40","0","","","","","","","15","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","11/25/11","44","CHISHOLM","JAWON","20","87","11","76","1","2","0","0","0","0","","22","76","1","14","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"5","Akron","09/17/11","88","DILLARD","JERROD","","","","","","","","","","","","0","0","2","15","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","09/24/11","88","DILLARD","JERROD","","","","","","","","","","","","0","0","2","33","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"5","Akron","10/22/11","88","DILLARD","JERROD","","","","","","","","","","","","0","0","2","14","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","10/29/11","88","DILLARD","JERROD","","","","","","","","","","","","0","0","1","14","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","09/10/11","18","FLEMING","WILL","","","","","","","","","","","","0","0","1","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","11/03/11","18","FLEMING","WILL","","","","","","","","","","","","0","0","1","25","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
